"MONTH_ID","CATEGORY_ID","STATE_PROVINCE_ID","UNITS","SALES"
"Apr-11",-534,"MEXICO_MX",80,47164.85
"Apr-11",-534,"MICHIGAN_US",136,61321.25
"Apr-11",-534,"MINAS_GERAIS_BR",173,105263.71
"Apr-11",-534,"MINSK_BY",77,54473.72
"Apr-11",-534,"MISSOURI_US",127,56861.74
"Apr-11",-534,"MOGADISHU_SO",55,29273.21
"Apr-11",-534,"MONTEVIDEO_UY",57,34279.01
"Apr-11",-534,"NAIROBI_KE",103,51893.72
"Apr-11",-534,"NEUVO_LEON_MX",175,80483.11
"Apr-11",-534,"NEVADA_US",85,46482.64
"Apr-11",-534,"NEW_YORK_US",132,71221.92
"Apr-11",-534,"NORTHWEST_FRONTIER_PK",90,47463.44
"Apr-11",-534,"NORTH_ISLAND_NZ",76,38235.85
"Apr-11",-534,"NORTH_SUMATRA_ID",94,42780.89
"Apr-11",-534,"OHIO_US",164,85143.29
"Apr-11",-534,"OKASKA_JP",113,59501.85
"Apr-11",-534,"ONTARIO_CA",158,104951.54
"Apr-11",-534,"OYO_NG",83,45080.67
"Apr-11",-534,"PARANA_BR",117,70502.32
"Apr-11",-534,"PARA_BR",88,57508.34
"Apr-11",-534,"PENNSYLVANIA_US",151,74660.86
"Apr-11",-534,"PERNAMBUCO_BR",132,77170.99
"Apr-11",-534,"PICHINCHA_EC",68,49158.03
"Apr-11",-534,"PUEBLA_MX",76,42692.31
"Apr-11",-534,"PUNJAB_IN",68,45464.7
"Apr-11",-534,"PUNJAB_PK",135,69045.97
"Apr-11",-534,"PUSAN_KR",136,84270.56
"Apr-11",-534,"QUEBEC_CA",124,73449.37
"Apr-11",-534,"RAJASTHAN_IN",118,65699.99
"Apr-11",-534,"RHODE_ISLAND_US",92,36285.38
"Apr-11",-534,"RIO_DE_JANEIRO_BR",144,85486.11
"Apr-11",-534,"RIO_GRA_DO_SUL_BR",150,97638.83
"Apr-11",-534,"SANTANDER_CO",62,39285.41
"Apr-11",-534,"SANTA_FE_AR",84,52989.26
"Apr-11",-534,"SANTIAGO_CL",153,93677.58
"Apr-11",-534,"SAN_SALVADOR_SV",84,34281.9
"Apr-11",-534,"SAO_PAULO_BR",111,65237.7
"Apr-11",-534,"SERGIPE_BR",82,38167.4
"Apr-11",-534,"SHANDONG_CN",114,70265.49
"Apr-11",-534,"SHANGHAI_CN",117,61150.66
"Apr-11",-534,"SHANXI_CN",152,99832.27
"Apr-11",-534,"SICHUAN_CN",126,77892.8
"Apr-11",-534,"SINDH_PK",114,59311.48
"Apr-11",-534,"SINGAPORE_SG",154,88862.43
"Apr-11",-534,"SOUTH_SULAWESI_ID",68,65249.91
"Apr-11",-534,"SOUTH_SUMATRA_ID",78,34627.59
"Apr-11",-534,"TAMIL_NADU_IN",125,67432.39
"Apr-11",-534,"TASHKENT_UZ",76,51099.69
"Apr-11",-534,"TEL_AVIV_IL",125,69011.97
"Apr-11",-534,"TENNESSEE_US",76,44506
"Apr-11",-534,"TEXAS_US",121,65203.7
"Apr-11",-534,"TIANJIN_CN",122,74415.51
"Apr-11",-534,"TOKYO_JP",76,40731.05
"Apr-11",-534,"UTTAR_PRADESH_IN",118,64160.73
"Apr-11",-534,"VALLE_DEL_CAUCA_CO",91,55313.85
"Apr-11",-534,"VIRGINIA_US",79,57242.66
"Apr-11",-534,"WASHINGTON_US",136,80180.96
"Apr-11",-534,"WESTERN_SA",149,80101.19
"Apr-11",-534,"WEST_BENGAL_IN",113,56018.22
"Apr-11",-534,"WEST_JAVA_ID",167,98592.42
"Apr-11",-534,"XINJIANG_UYGUR_CN",87,39863.46
"Apr-11",-534,"YEREVAN_AM",53,30083.59
"Apr-11",-534,"YUNNAN_CN",83,52612.75
"Apr-11",-534,"ZHEJIANG_CN",173,95915.03
"Apr-11",-534,"ZULIA_VE",85,38941.15
"Apr-11",-533,"(S/P);_AT",49,12044.61
"Apr-11",-533,"(S/P);_DE",40,9138.07
"Apr-11",-533,"(S/P);_FI",20,6084.88
"Apr-11",-533,"(S/P);_FR",61,14134.12
"Apr-11",-533,"(S/P);_GB",24,5312.64
"Apr-11",-533,"(S/P);_GR",52,12762.37
"Apr-11",-533,"(S/P);_HU",46,10060.25
"Apr-11",-533,"(S/P);_IT",53,12361.36
"Apr-11",-533,"(S/P);_NL",26,5323.45
"Apr-11",-533,"(S/P);_PL",52,11661.61
"Apr-11",-533,"(S/P);_PT",50,11304.86
"Apr-11",-533,"(S/P);_RO",35,7573.6
"Apr-11",-533,"(S/P);_RU",43,9601.32
"Apr-11",-533,"ADDIS_ABABA_ET",49,11607.57
"Apr-11",-533,"ALAGOAS_BR",17,3796.73
"Apr-11",-533,"ALBERTA_CA",18,3950.46
"Apr-11",-533,"ALEXANDRIA_EG",52,11844.33
"Apr-11",-533,"ALMATY_KZ",29,7011.94
"Apr-11",-533,"AMAZONAS_BR",27,6092.82
"Apr-11",-533,"ANDHRA_PRADESH_IN",46,10830.25
"Apr-11",-533,"ANHUI_CN",69,15628.54
"Apr-11",-533,"ANTANANARIVO_MG",32,8008.57
"Apr-11",-533,"ANTIOQUIA_CO",47,11637.22
"Apr-11",-533,"ARAGUA_VE",27,5234.73
"Apr-11",-533,"AR_RIYAD_SA",57,14023.21
"Apr-11",-533,"BAHIA_BR",51,11320.56
"Apr-11",-533,"BAJA_CALIFORNIA_MX",25,5515.5
"Apr-11",-533,"BAMAKO_ML",26,5002.34
"Apr-11",-533,"BANGKOK_TH",53,11736.75
"Apr-11",-533,"BEIJING_CN",41,9746.73
"Apr-11",-533,"BELGRADE_CS",20,4892.32
"Apr-11",-533,"BIHAR_IN",39,9578.44
"Apr-11",-533,"BRAZZAVILLE_CG",14,2959.41
"Apr-11",-533,"BRITISH_COLUMBIA_CA",27,5892.45
"Apr-11",-533,"BUENOS_AIRES_AR",47,10611.94
"Apr-11",-533,"CAIRO_EG",50,10901.26
"Apr-11",-533,"CALIFORNIA_US",11,2548.76
"Apr-11",-533,"CAMPINAS_BR",58,13357.58
"Apr-11",-533,"CAPITAL_DISTRICT_VE",50,12265.37
"Apr-11",-533,"CAPITAL_GOVERNORATE_JO",37,8973.59
"Apr-11",-533,"CARABOBO_VE",29,6755.08
"Apr-11",-533,"CARIBBEAN_CO",27,7199.73
"Apr-11",-533,"CEARA_BR",53,12973.66
"Apr-11",-533,"CENTRE_CM",34,7096.82
"Apr-11",-533,"CHIHUAHUA_MX",30,6814.31
"Apr-11",-533,"CHITTAGONG_BD",75,19654.23
"Apr-11",-533,"CHONGQING_CN",59,14862.53
"Apr-11",-533,"CIUDAD_DE_LA_HABANA_CU",38,9443.69
"Apr-11",-533,"COAHUILA_MX",26,6642.22
"Apr-11",-533,"CORDOBA_AR",34,8046.07
"Apr-11",-533,"DAKAR_SN",38,9962.19
"Apr-11",-533,"DELHI_IN",43,9892.62
"Apr-11",-533,"DISTRITO_CAPITAL_CO",58,13886.25
"Apr-11",-533,"DISTRITO_CENTRAL_HN",26,6027.19
"Apr-11",-533,"DISTRITO_FEDERAL_BR",48,11410.28
"Apr-11",-533,"DISTRITO_FEDERAL_MX",45,10032.79
"Apr-11",-533,"EAST_JAVA_ID",41,9921.81
"Apr-11",-533,"ESPIRITO_SANTO_BR",32,6587.99
"Apr-11",-533,"FLORIDA_US",51,10940.65
"Apr-11",-533,"FUJIAN_CN",52,12246.17
"Apr-11",-533,"FUKUOKA_JP",58,13340.4
"Apr-11",-533,"GANSU_CN",40,9142.16
"Apr-11",-533,"GEORGIA_US",46,9806.41
"Apr-11",-533,"GIUZHOU_CN",37,9004.53
"Apr-11",-533,"GOIAS_BR",28,6001.34
"Apr-11",-533,"GRAN_ASUNCION_PY",39,8692.3
"Apr-11",-533,"GREATER_ACCRA_GH",39,8153.41
"Apr-11",-533,"GREAT_JAKARTA_ID",46,10335.99
"Apr-11",-533,"GUANAJUATO_MX",38,8520.13
"Apr-11",-533,"GUANGDONG_CN",44,10201.22
"Apr-11",-533,"GUANGXI_CN",39,7703.37
"Apr-11",-533,"GUANGXI_ZHUANG_CN",49,10388.6
"Apr-11",-533,"GUAYAS_EC",44,10854.11
"Apr-11",-533,"GUIZHOOU_CN",20,5129.69
"Apr-11",-533,"GUJARAT_IN",51,11226.83
"Apr-11",-533,"HARYANA_IN",36,7419.8
"Apr-11",-533,"HEBEI_CN",60,13961.96
"Apr-11",-533,"HEILONGJIANG_CN",52,12540.53
"Apr-11",-533,"HENAN_CN",62,13816.74
"Apr-11",-533,"HOKKAIDO_JP",39,8380.42
"Apr-11",-533,"HONG_KONG_SAR_CN",64,14226.18
"Apr-11",-533,"HUBEI_CN",49,11202.93
"Apr-11",-533,"HUNAN_CN",52,12412.41
"Apr-11",-533,"ILLINOIS_US",61,14439.78
"Apr-11",-533,"INNER_MONGOLIA_CN",35,8551.71
"Apr-11",-533,"IZMIR_TR",42,9042.88
"Apr-11",-533,"JALISCO_MX",63,13620.65
"Apr-11",-533,"JAMMU_IN",23,5361.78
"Apr-11",-533,"JHARKHAND_IN",22,5118.91
"Apr-11",-533,"JIANGSU_CN",38,8829.09
"Apr-11",-533,"JIANGXI_CN",52,11219.33
"Apr-11",-533,"JILIN_CN",50,11934.78
"Apr-11",-533,"KABUL_AF",55,12802.64
"Apr-11",-533,"KADUNA_NG",32,8231.98
"Apr-11",-533,"KANO_NG",51,12152.73
"Apr-11",-533,"KARNATAKA_IN",61,14332.3
"Apr-11",-533,"KATANGA_CD",26,6804.63
"Apr-11",-533,"KERALA_IN",38,8402.09
"Apr-11",-533,"KHARKIV_UA",29,6936.46
"Apr-11",-533,"KHULNA_BD",29,6215.85
"Apr-11",-533,"KINSHASA_CD",73,16951
"Apr-11",-533,"KUALA_LUMPUR_MY",26,5759.53
"Apr-11",-533,"KYOTO_JP",32,6991.2
"Apr-11",-533,"LAGOS_NG",41,8901.1
"Apr-11",-533,"LIAONING_CN",55,12920.68
"Apr-11",-533,"LIAOYANG_CN",34,7143.65
"Apr-11",-533,"LIMA_PE",46,10409.04
"Apr-11",-533,"LITTORAL_CM",26,5974.81
"Apr-11",-533,"LUANDA_AO",40,9251.1
"Apr-11",-533,"LUSAKA_ZM",27,4582.26
"Apr-11",-533,"MADHYA_PRADESH_IN",56,12840.46
"Apr-11",-533,"MAHARASHTRA_IN",55,12738.39
"Apr-11",-533,"MAKKAH_SA",26,5352.63
"Apr-11",-533,"MAPUTO_MZ",29,5561.56
"Apr-11",-533,"MASSACHUSETTS_US",43,9733.81
"Apr-11",-533,"MENDOZA_AR",20,4246.38
"Apr-11",-533,"MEXICO_MX",37,7934.41
"Apr-11",-533,"MICHIGAN_US",54,11757.86
"Apr-11",-533,"MINAS_GERAIS_BR",58,12810.79
"Apr-11",-533,"MINSK_BY",33,6856.65
"Apr-11",-533,"MISSOURI_US",50,12235.96
"Apr-11",-533,"MOGADISHU_SO",30,6921.71
"Apr-11",-533,"MONTEVIDEO_UY",25,4978.54
"Apr-11",-533,"NAIROBI_KE",32,8792.52
"Apr-11",-533,"NEUVO_LEON_MX",61,13738.67
"Apr-11",-533,"NEVADA_US",25,5713.79
"Apr-11",-533,"NEW_YORK_US",49,10910.77
"Apr-11",-533,"NORTHWEST_FRONTIER_PK",23,5687.34
"Apr-11",-533,"NORTH_ISLAND_NZ",35,8240.89
"Apr-11",-533,"NORTH_SUMATRA_ID",38,9212.34
"Apr-11",-533,"OHIO_US",53,11526.01
"Apr-11",-533,"OKASKA_JP",42,9310.68
"Apr-11",-533,"ONTARIO_CA",69,14966.43
"Apr-11",-533,"OYO_NG",34,8135.76
"Apr-11",-533,"PARANA_BR",47,11109.22
"Apr-11",-533,"PARA_BR",31,7262.74
"Apr-11",-533,"PENNSYLVANIA_US",53,12584.63
"Apr-11",-533,"PERNAMBUCO_BR",55,12327.9
"Apr-11",-533,"PICHINCHA_EC",25,5318.61
"Apr-11",-533,"PUEBLA_MX",23,5090
"Apr-11",-533,"PUNJAB_IN",26,5728.12
"Apr-11",-533,"PUNJAB_PK",42,9483.98
"Apr-11",-533,"PUSAN_KR",50,11394.87
"Apr-11",-533,"QUEBEC_CA",41,9278.47
"Apr-11",-533,"RAJASTHAN_IN",40,9519.23
"Apr-11",-533,"RHODE_ISLAND_US",34,8038.78
"Apr-11",-533,"RIO_DE_JANEIRO_BR",55,12181.27
"Apr-11",-533,"RIO_GRA_DO_SUL_BR",58,13990.7
"Apr-11",-533,"SANTANDER_CO",24,5537.39
"Apr-11",-533,"SANTA_FE_AR",34,8537.04
"Apr-11",-533,"SANTIAGO_CL",73,15769.2
"Apr-11",-533,"SAN_SALVADOR_SV",30,6652.19
"Apr-11",-533,"SAO_PAULO_BR",45,10132.93
"Apr-11",-533,"SERGIPE_BR",29,6850.02
"Apr-11",-533,"SHANDONG_CN",46,10257.06
"Apr-11",-533,"SHANGHAI_CN",46,10504.45
"Apr-11",-533,"SHANXI_CN",50,10650.95
"Apr-11",-533,"SICHUAN_CN",52,12208.39
"Apr-11",-533,"SINDH_PK",42,9497.29
"Apr-11",-533,"SINGAPORE_SG",54,12249.87
"Apr-11",-533,"SOUTH_SULAWESI_ID",24,4467.4
"Apr-11",-533,"SOUTH_SUMATRA_ID",42,8779.89
"Apr-11",-533,"TAMIL_NADU_IN",50,11806.79
"Apr-11",-533,"TASHKENT_UZ",29,5713.88
"Apr-11",-533,"TEL_AVIV_IL",43,10676.28
"Apr-11",-533,"TENNESSEE_US",35,8975.01
"Apr-11",-533,"TEXAS_US",43,9702.44
"Apr-11",-533,"TIANJIN_CN",46,11169.47
"Apr-11",-533,"TOKYO_JP",29,6576.24
"Apr-11",-533,"UTTAR_PRADESH_IN",44,9168.81
"Apr-11",-533,"VALLE_DEL_CAUCA_CO",41,8445.79
"Apr-11",-533,"VIRGINIA_US",25,4489.11
"Apr-11",-533,"WASHINGTON_US",50,12057.72
"Apr-11",-533,"WESTERN_SA",69,16141.03
"Apr-11",-533,"WEST_BENGAL_IN",44,9737.57
"Apr-11",-533,"WEST_JAVA_ID",60,12661.69
"Apr-11",-533,"XINJIANG_UYGUR_CN",31,6656.39
"Apr-11",-533,"YEREVAN_AM",29,6487.57
"Apr-11",-533,"YUNNAN_CN",36,8031.01
"Apr-11",-533,"ZHEJIANG_CN",53,12368.5
"Apr-11",-533,"ZULIA_VE",32,6869.43
"Apr-11",-532,"(S/P);_AT",559,124589.31
"Apr-11",-532,"(S/P);_DE",651,133838.24
"Apr-11",-532,"(S/P);_FI",412,84406.58
"Apr-11",-532,"(S/P);_FR",990,203898.22
"Apr-11",-532,"(S/P);_GB",369,74667.38
"Apr-11",-532,"(S/P);_GR",737,159196.53
"Apr-11",-532,"(S/P);_HU",689,136386.4
"Apr-11",-532,"(S/P);_IT",784,163538.22
"Apr-11",-532,"(S/P);_NL",537,111743.41
"Apr-11",-532,"(S/P);_PL",864,181368.33
"Apr-11",-532,"(S/P);_PT",809,162370.37
"Apr-11",-532,"(S/P);_RO",523,109851.33
"Apr-11",-532,"(S/P);_RU",684,143702.62
"Apr-11",-532,"ADDIS_ABABA_ET",727,145351.07
"Apr-11",-532,"ALAGOAS_BR",375,98266.39
"Apr-11",-532,"ALBERTA_CA",363,84152.88
"Apr-11",-532,"ALEXANDRIA_EG",884,190185.12
"Apr-11",-532,"ALMATY_KZ",419,97862.57
"Apr-11",-532,"AMAZONAS_BR",470,94144.53
"Apr-11",-532,"ANDHRA_PRADESH_IN",730,155098.27
"Apr-11",-532,"ANHUI_CN",1023,207065.84
"Apr-11",-532,"ANTANANARIVO_MG",493,109040.48
"Apr-11",-532,"ANTIOQUIA_CO",785,154962.66
"Apr-11",-532,"ARAGUA_VE",433,68656.67
"Apr-11",-532,"AR_RIYAD_SA",895,185657.29
"Apr-11",-532,"BAHIA_BR",899,178005.08
"Apr-11",-532,"BAJA_CALIFORNIA_MX",460,88091.15
"Apr-11",-532,"BAMAKO_ML",479,87547.35
"Apr-11",-532,"BANGKOK_TH",921,187222.49
"Apr-11",-532,"BEIJING_CN",711,155452.06
"Apr-11",-532,"BELGRADE_CS",352,54570.64
"Apr-11",-532,"BIHAR_IN",485,94975.57
"Apr-11",-532,"BRAZZAVILLE_CG",314,67224.36
"Apr-11",-532,"BRITISH_COLUMBIA_CA",585,126969.89
"Apr-11",-532,"BUENOS_AIRES_AR",731,152999.07
"Apr-11",-532,"CAIRO_EG",823,171806.07
"Apr-11",-532,"CALIFORNIA_US",171,35495.67
"Apr-11",-532,"CAMPINAS_BR",746,153557.87
"Apr-11",-532,"CAPITAL_DISTRICT_VE",766,172374.86
"Apr-11",-532,"CAPITAL_GOVERNORATE_JO",404,81346.97
"Apr-11",-532,"CARABOBO_VE",529,101056.25
"Apr-11",-532,"CARIBBEAN_CO",528,107552.69
"Apr-11",-532,"CEARA_BR",726,149486.08
"Apr-11",-532,"CENTRE_CM",463,100757.07
"Apr-11",-532,"CHIHUAHUA_MX",504,107037.48
"Apr-11",-532,"CHITTAGONG_BD",1008,187264.41
"Apr-11",-532,"CHONGQING_CN",891,174723.95
"Apr-11",-532,"CIUDAD_DE_LA_HABANA_CU",551,115781.8
"Apr-11",-532,"COAHUILA_MX",447,100321.67
"Apr-11",-532,"CORDOBA_AR",534,84821.71
"Apr-11",-532,"DAKAR_SN",515,112677.31
"Apr-11",-532,"DELHI_IN",683,141954.63
"Apr-11",-532,"DISTRITO_CAPITAL_CO",813,169181.41
"Apr-11",-532,"DISTRITO_CENTRAL_HN",364,74823.69
"Apr-11",-532,"DISTRITO_FEDERAL_BR",830,175452.84
"Apr-11",-532,"DISTRITO_FEDERAL_MX",683,137213.99
"Apr-11",-532,"EAST_JAVA_ID",774,161695.46
"Apr-11",-532,"ESPIRITO_SANTO_BR",476,103580.39
"Apr-11",-532,"FLORIDA_US",800,161106.15
"Apr-11",-532,"FUJIAN_CN",849,176550.91
"Apr-11",-532,"FUKUOKA_JP",750,153165.22
"Apr-11",-532,"GANSU_CN",708,147528.44
"Apr-11",-532,"GEORGIA_US",898,164844.97
"Apr-11",-532,"GIUZHOU_CN",638,131978.36
"Apr-11",-532,"GOIAS_BR",468,92457.76
"Apr-11",-532,"GRAN_ASUNCION_PY",464,105619.62
"Apr-11",-532,"GREATER_ACCRA_GH",563,125497.62
"Apr-11",-532,"GREAT_JAKARTA_ID",699,141169.41
"Apr-11",-532,"GUANAJUATO_MX",467,104682.88
"Apr-11",-532,"GUANGDONG_CN",671,132603.7
"Apr-11",-532,"GUANGXI_CN",495,111493.83
"Apr-11",-532,"GUANGXI_ZHUANG_CN",739,142280.56
"Apr-11",-532,"GUAYAS_EC",639,152302.79
"Apr-11",-532,"GUIZHOOU_CN",542,111092.83
"Apr-11",-532,"GUJARAT_IN",727,145832.99
"Apr-11",-532,"HARYANA_IN",452,78346.32
"Apr-11",-532,"HEBEI_CN",953,186608.07
"Apr-11",-532,"HEILONGJIANG_CN",799,148398.37
"Apr-11",-532,"HENAN_CN",1032,215348.19
"Apr-11",-532,"HOKKAIDO_JP",549,117641.5
"Apr-11",-532,"HONG_KONG_SAR_CN",971,197617.65
"Apr-11",-532,"HUBEI_CN",724,159711.82
"Apr-11",-532,"HUNAN_CN",873,181032.24
"Apr-11",-532,"ILLINOIS_US",895,185045.09
"Apr-11",-532,"INNER_MONGOLIA_CN",503,92492.04
"Apr-11",-532,"IZMIR_TR",538,125772.31
"Apr-11",-532,"JALISCO_MX",1008,201833.16
"Apr-11",-532,"JAMMU_IN",409,80173.94
"Apr-11",-532,"JHARKHAND_IN",520,88330.11
"Apr-11",-532,"JIANGSU_CN",645,125513.95
"Apr-11",-532,"JIANGXI_CN",705,141277.75
"Apr-11",-532,"JILIN_CN",887,179421.44
"Apr-11",-532,"KABUL_AF",869,171600.55
"Apr-11",-532,"KADUNA_NG",482,90311.97
"Apr-11",-532,"KANO_NG",711,148270.13
"Apr-11",-532,"KARNATAKA_IN",947,191304.78
"Apr-11",-532,"KATANGA_CD",438,76901.01
"Apr-11",-532,"KERALA_IN",469,92278.93
"Apr-11",-532,"KHARKIV_UA",365,82288.48
"Apr-11",-532,"KHULNA_BD",510,101077.52
"Apr-11",-532,"KINSHASA_CD",1002,213102.3
"Apr-11",-532,"KUALA_LUMPUR_MY",400,109879.79
"Apr-11",-532,"KYOTO_JP",435,97056.6
"Apr-11",-532,"LAGOS_NG",686,146467.64
"Apr-11",-532,"LIAONING_CN",796,156783.85
"Apr-11",-532,"LIAOYANG_CN",433,68752.5
"Apr-11",-532,"LIMA_PE",804,155422.6
"Apr-11",-532,"LITTORAL_CM",487,104271.8
"Apr-11",-532,"LUANDA_AO",652,119328.97
"Apr-11",-532,"LUSAKA_ZM",462,99515.3
"Apr-11",-532,"MADHYA_PRADESH_IN",915,184003.54
"Apr-11",-532,"MAHARASHTRA_IN",857,171918.62
"Apr-11",-532,"MAKKAH_SA",409,83067
"Apr-11",-532,"MAPUTO_MZ",413,87275.55
"Apr-11",-532,"MASSACHUSETTS_US",644,133024.51
"Apr-11",-532,"MENDOZA_AR",413,84069.74
"Apr-11",-532,"MEXICO_MX",495,87144.01
"Apr-11",-532,"MICHIGAN_US",940,185004.17
"Apr-11",-532,"MINAS_GERAIS_BR",1040,214798.96
"Apr-11",-532,"MINSK_BY",465,96867.21
"Apr-11",-532,"MISSOURI_US",846,174833.74
"Apr-11",-532,"MOGADISHU_SO",419,87593.54
